name,location,zx_type,price,url,info
欧麟,北京,面对面咨询,600 元/次,http://jiandanxinli.com/experts/105,"国家二级心理咨询师,中美精神分析联盟（CAPA）初级组、高级组毕业，督导组在读,长期接受资深精神分析师个人督导及团体督导,2013-2017年在北京同志中心兼任心理咨询师,目前在中国人民大学心理咨询中心兼任心理咨询师,临床工作为精神分析式(Psychoanalytic Psychotherapy)，心理动力学(Psychodynamic Psychotherapy)取向，面向成人提供解决具体问题的心理咨询，以及针对长期情绪、人际关系困扰，及个人发展相关议题的心理咨询。,我重视每位来访者独特的内心世界，努力为我的来访者提供稳定的心理支持和情感连结，在逐步加深了解的过程中，一起体验、思考、梳理问题，陪伴来访者克服阻碍，更加接近自己理想的人生状态。"
冉俐雯,成都,面对面咨询、视频咨询,500 元/次,http://jiandanxinli.com/experts/3108,"  北京师范大学心理学院临床心理博士毕业,高校讲师、知名EAP公司签约咨询师,第一次咨询为90分钟，不额外收费。第二次咨询起每次50分钟。,累积各类心理咨询经验共计1200小时。曾在北京师范大学心理学院心理咨询中心、北京外国语大学心理咨询中心、北京青年压力管理中心、北京师范大学就业指导中心等机构任兼职心理咨询师，在北京市雪绒花学生心理咨询热线兼职接线员，2008年5-6月参与汶川地震心理干预志愿者，在中科院、北师大、北京航天航空大学、北师大二附中、北京第19中等机构带领团体咨询。,超过600小时与注意力障碍/学习困难/阅读障碍儿童及家人工作时间。,自2003年起开始心理科学系统化学习。陆续接受包括短程焦点疗法、家庭治疗、团体辅导、叙事疗法、正念等多种流派和技术的培训，整合为自己的咨询风格。长期接受督导及个人体验。"
石振宇,"上海, 中国",面对面咨询、视频咨询,1200 元/次,http://jiandanxinli.com/experts/38136,"哈佛大学、同济大学联合培养博士，哈佛大学——“家庭-生物研究中心”研究员,儿童、少年、 及成人心理治疗师和精神科医师,美国精神分析和动力性精神医学学院会员（American Academy of Psychoanalysis and Dynamic Psychiatry）；世界婴儿心理卫生协会会员（World Association of Infant Mental Health），中国分支委员（筹）；中国心理卫生协会会员；中国心理学会会员；中美精神分析协会(CAPA)初级组毕业；北美儿童发展研究协会（SRCD） 会员，亚洲部委员（Society for Research in Child Development）；美国心理学会 精神分析会员(American Psychological Association),曾在上海交通大学医学院附属新华医院，上海市精神卫生中心就职，从事心理精神临床、科研、教学；外资和睦家医院任on call psychiatrist,曾为国内外知名企业（苹果、宝钢等）提供服务。,主攻方向：家庭、婚姻、亲子养育、儿童少年心理行为、个人成长、创伤、虐待。,专业期刊、学术会议发表数十篇论文，如《infant mental health Journal》，《中华行为医学与脑科学杂志》，《国际精神病学杂志》，《Harvard Research Day》、《中华精神科杂志》、《中国心理卫生杂志》、《世界心理治疗大会》等。通过平面、网络和电台传播有关家庭、养育和儿童心理健康的公共知识，如《新闻晚报》，世界图书公司《爸爸妈妈在线》，《恩比育儿》，《好大夫》，新媒体《小崔不抑郁》等。,15年心理和精神领域工作经历，数千小时的个案经验，整合心理-家庭-社会-生物多角度、深切共鸣人丰富的精神世界、痛苦、磨难、坚持、强大的生命力、追寻光明、独立、自由的无限力量。,擅长：,创伤修复，个人成长。,家庭、婚姻、养育问题、亲子关系，儿童少年心理行为问题。,心理不适和内心冲突 (焦虑、抑郁、强迫、恐怖、睡眠，进食——厌食、贪食、诱吐导泻等）问题，性功能问题，人格特质突出等)。,个体和群体心理危机干预、心理应激、人际关系、压力应对。"
张焰,"北京, 中国",面对面咨询、视频咨询,800 元/次,http://jiandanxinli.com/experts/131664,"中国心理学会临床与咨询专业委员会注册督导师,中国心理卫生协会大学生心理咨询专业委员会常委,中国心理卫生协会团体心理辅导与治疗专业委员会常委,中国社工联合会心理健康工作委员会常务理事,北京市心理卫生协会理事兼督导师,北京市高校心理健康教育专家讲师团成员,美国团体治疗协会（AGPA）会员"
廖畅,"广州, 广东, 中国",面对面咨询、视频咨询,600 元/次,http://jiandanxinli.com/experts/6713,"  华南师范大学心理学硕士，全职心理咨询师，中美精神分析成员。,6000多小时的个案经验，每周接受IPA督导分析师的督导。,擅长焦虑，抑郁，缺乏自我、身份认同、关系困扰等主题的咨询。"
孟庆红,"徐州, 江苏, 中国",面对面咨询、视频咨询,400 元/次,http://jiandanxinli.com/experts/14054,"  国家二级心理咨询师   国家心理督导师北京大学应用心理学专业硕士研究生,徐州东方人民医院（精神专科医院）心理门诊专职心理咨询师,自2006年开始从事临床的心理咨询工作，累计工作时间超过10000小时。,长期跟随国内外专家接受专业的案例督导以及个人的体验分析，系统接受了精神分析培训，家庭治疗，认知行为治疗，催眠治疗等专业培训。,擅长心理动力学取向的心理咨询，在青少年问题，各种关系问题，情绪问题，成长方面的问题以及精神科各类疾病的心理咨询辅助治疗方面都具有较多的临床经验。,个人风格： 贴心，温暖，真诚，理解，包容"
刘苡青,"北京, 北京, 中国",面对面咨询、视频咨询,600 元/次,http://jiandanxinli.com/experts/14553,"两个男孩的妈妈，国家二级心理咨询师，高校心理老师，北京高校心理咨询研究会常务理事，萨提亚模式咨询师，舞动治疗师在训中。14年心理咨询与辅导经验，累计接访个体咨询超过1200人次；带领舞动团体、萨提亚自我探索和成长长程团体、哀伤团体等超过200小时；常年为大学生、小学生提供生命教育和性教育讲座。,每个生命都有自己的精彩和艰难，我走过艰难，体会过挣扎，也了解探索的过程和改变的发生。我在我的生命中走过的艰难旅程：与我自己和解、与爱人和解、与父母和解、父亲去世、跟着孩子成长（孩子提出的每一个挑战都是我成长的机会，也是亲子关系更加亲密稳定的契机），都是我支持陪伴你的资源。我愿意用我的真诚和一致，陪你走过你的艰难，达成你的改变。,擅长：,夫妻关系的探索和改善：他/她为什么不能理解我，为什么不能以我希望的方式爱我，我对婚姻深深地绝望，我要如何面对这无望的婚姻，……婚姻是生命中最大的修道场，你们关系中的危机，即是危险也包含着机会，你是否愿意利用这个机会去探索和改善？,亲子关系的探索和改善：孩子不听话、不好好学习、叛逆、我们之间充满了冲突、……有句话说：父母是原件，孩子是复印件，当你发现复印件有问题的时候，你愿意看看原件吗？你愿意和孩子一起学习和成长吗？,个人内在成长：我的生活中充满了让我不舒服的各种冲突、纠结、焦虑、内疚、……我希望可以改善，我希望我自己可以更加平静！——在你心里，你是什么样的人？你怎么看待自己？你值得被爱吗？你愿意花时间改善和自己的关系吗？当你理解自己、信任自己、尊重自己、认可自己、欣赏自己的时候，也就是你和自己和睦相处的时候，那些不舒服的感觉自然就消失了。"
焦玉梅,"上海, 中国",面对面咨询、视频咨询,1000 元/次,http://jiandanxinli.com/experts/61025,"  中德精神分析连续培训项目督导组成员,注册心理师、国家二级心理咨询师、心理治疗中级,医学硕士、三甲精神心理专科医院副主任医师,长期持续接受系统的精神分析取向心理治疗的培训、督导、体验,精神心理临床工作经验20余年,擅长焦虑障碍、抑郁障碍、婚姻家庭等问题的咨询、治疗,愿为年轻的咨询师、治疗师提供督导,目前主要接受个别督导，费用600元/50分钟、团体督导300元/90分钟/人；个别咨询1000元/50分钟、团体咨询300元/90分钟/人"
彭静,北京,面对面咨询,800 元/次,http://jiandanxinli.com/experts/5567,"  国家二级心理咨询师,德国舞动治疗协会认证舞动治疗师（BTD）,中德®舞动治疗师,中国舞动治疗协会注册会员,中科院心理研究所医学心理学与心理咨询治疗专业研究生,长期在回龙观医院以舞动治疗一对一的方式与来访者进行工作。（硬广插入：舞动治疗是可以以一对一的方式进行，不仅限于团体方式）,      当身体动作发展整合时，我们的心理状态也会随之发展整合。我做舞动治疗，它是一种创造性的干预方式，有时会被片面的贴标签为“非言语方式”，事实上语言会贯穿其中。,      只要你在呼吸，便可以尝试这样的方式，没有动作美丑对错的评判。自发的动作就像专属自己的符号，呈现并连接着我们的已知和未知，创造着新的关系，更重要的是它是表达和感知的容器。,       增加一种方式，信任身体和动作。,从业8年，目前临床专业工作累计2000小时左右，个人体验500小时左右，长期接受案例督导。"
张丽丽,北京,面对面咨询、视频咨询,300 元/次,http://jiandanxinli.com/experts/126801,"国家二级心理咨询师（证书编号：1401000008200150）,公检部门、企业、高校心理咨询师,北京林业大学临床心理学研究生,北京师范大学文学学士,【个人背景】,2012年起全职从事心理咨询工作，累计咨询时数1700小时以上；,服务于多家企事业单位，如北京**大学心理咨询中心心理咨询师、北京市**区检察院未成年人犯罪心理咨询师、**上市公司企业EAP心理咨询师、**自媒体平台心理咨询师及讲师；,现个人执业。,【治疗取向】,整合疗法；,2010年至今，先后受训于正念认知、正念减压、认知行为、辩证行为、创伤治疗、完型（格式塔）、萨提亚家庭治疗、来访者中心、人本-存在、心理动力学、精神分析等流派，结合个人特质与各流派的理论、技术，形成开放、包容、接纳、亲和的个人风格。,【受训背景】,2016-2020年， 中英儿童青少年心理治疗专项训练培养系列-中间学派（温尼科特）理论与技术专项训练 （授课老师：Lesley Caldwell、Dieter Burgin；        机构：首都医科大学附属北京安定医院、中国卫生心理协会）,2017-2018年，第一届国际复杂型创伤（PTSD）辩证行为治疗（DBT）连续培训项目（授课老师：海德堡大学心理治疗学院院长Martin Bogus     机构：德国辩证行为治疗学会、北京大学）,2017年至今，正念认知疗法师资认证课程（授课老师：正念认知疗法创始人Mark Williams、Willem Kuyken；      机构：牛津大学正念中心、上海市精神卫生中心）,2016-2017年，萨提亚家庭治疗项目认证课程        （授课老师：Ms.Sandy Novak；        机构：贝曼萨提亚中国管理中心、中国社会工作教育协会）,2014年，存在主义释梦工作坊        （授课老师：Dr.Erik Craig；        机构：美中国际心理学院）,2014年，人本-存在主义心理学专业认证课程         （授课老师：Louis Hoffman， Mark C.Yang；       机构：美国存在-人本心理研究院IIEHP）,2014年，亚隆团体心理咨询与治疗  初、中、高课程        （授课老师：李梅、Molyn Leszcz；        机构：美中国际心理学院）,2013年，性少数人群友善咨询师培训        （授课老师：郭雅琦、李春建、辛颖、张真、陈婕君、庄晓丹；        机构：北京同志中心）,2012-2013年，来访者中心疗法培训课程    （授课老师：李建中    机构：中迪心理）"
